plant_id,plant_name,datetime,installed_capacity_mw,actual_generation_mw,water_flow_m3s,turbine_efficiency,outage_flag
H01,Andean_Falls,2024-03-15 10:00:00,180.0,180.0,281.711,0.91,0
H03,Canyon_Run,2024-05-27 05:15:00,95.0,88.579,120.657,0.953,0
H02,River_Gate,2024-01-09 01:00:00,125.0,117.521,184.473,0.928,0
H03,Canyon_Run,2024-05-10 03:45:00,95.0,0.0,0.0,0.0,1
H01,Andean_Falls,2024-03-02 02:00:00,180.0,180.0,269.663,0.923,0
H01,Andean_Falls,2024-11-22 11:15:00,180.0,111.001,157.339,0.915,0
H01,Andean_Falls,2024-01-29 06:15:00,180.0,176.214,236.433,0.949,0
H01,Andean_Falls,2024-04-29 00:30:00,180.0,175.717,255.957,0.859,0
H02,River_Gate,2024-06-23 01:45:00,125.0,92.777,155.395,0.876,0
H03,Canyon_Run,2024-05-07 18:30:00,95.0,87.681,132.28,0.835,0
H02,River_Gate,2024-05-08 09:15:00,125.0,125.0,207.57,0.929,0
H03,Canyon_Run,2024-05-20 04:45:00,95.0,81.869,116.027,0.929,0
H02,River_Gate,2024-01-23 04:45:00,125.0,125.0,204.956,0.925,0
H02,River_Gate,2024-06-18 03:15:00,125.0,99.935,165.131,0.917,0
H02,River_Gate,2024-06-30 10:45:00,125.0,99.445,,0.909,0
H02,River_Gate,2024-07-19 08:30:00,125.0,84.028,131.662,0.94,0
H02,River_Gate,2024-07-27 03:15:00,125.0,77.008,130.867,0.916,0
H02,River_Gate,2024-09-16 08:15:00,125.0,62.192,98.472,0.937,0
H01,Andean_Falls,2024-10-08 06:15:00,180.0,99.9,140.128,0.903,0
H03,Canyon_Run,2024-02-06 02:30:00,95.0,95.0,158.674,0.912,0
H02,River_Gate,2024-10-08 22:15:00,125.0,72.902,116.932,0.884,0
H03,Canyon_Run,2024-04-12 19:30:00,95.0,92.355,135.935,0.864,0
H01,Andean_Falls,2024-07-11 22:00:00,180.0,128.601,190.66,0.877,0
H03,Canyon_Run,2024-05-13 23:45:00,95.0,83.133,121.797,0.886,0
H02,River_Gate,2024-03-27 18:30:00,125.0,125.0,230.647,0.873,0
H01,Andean_Falls,2024-05-13 01:00:00,180.0,180.0,268.077,0.904,0
H01,Andean_Falls,2024-03-01 09:45:00,180.0,180.0,272.998,0.921,0
H03,Canyon_Run,2024-04-19 18:15:00,95.0,87.944,135.355,0.859,0
H03,Canyon_Run,2024-08-30 02:30:00,95.0,56.881,87.365,0.904,0
H03,Canyon_Run,2024-03-31 00:15:00,95.0,95.0,150.747,0.92,0
H02,River_Gate,2024-04-10 03:45:00,125.0,125.0,219.942,0.93,0
H02,River_Gate,2024-06-21 18:45:00,125.0,103.605,173.023,0.881,0
H01,Andean_Falls,2024-04-12 01:30:00,180.0,180.0,269.6,0.887,0
H01,Andean_Falls,2024-10-21 22:00:00,180.0,89.513,129.748,0.896,0
H02,River_Gate,2024-02-12 20:30:00,125.0,125.0,208.496,0.88,0
H03,Canyon_Run,2024-01-11 12:30:00,95.0,90.59,137.4,0.91,0
H01,Andean_Falls,2024-12-25 21:15:00,180.0,136.978,194.494,0.895,0
H03,Canyon_Run,2024-05-19 00:00:00,95.0,90.551,132.223,0.894,0
H03,Canyon_Run,2024-07-20 15:45:00,95.0,52.352,81.97,0.881,0
H03,Canyon_Run,2024-07-18 05:00:00,95.0,58.347,84.075,0.944,0
H02,River_Gate,2024-07-02 18:45:00,125.0,90.197,157.422,0.869,0
H02,River_Gate,2024-08-03 03:00:00,125.0,73.054,117.801,0.903,0
H01,Andean_Falls,2024-01-09 18:30:00,180.0,145.622,218.665,0.865,0
H03,Canyon_Run,2024-09-29 17:45:00,95.0,48.618,75.178,0.849,0
H03,Canyon_Run,2024-01-09 08:45:00,95.0,95.0,133.706,0.938,0
H02,River_Gate,2024-03-18 06:45:00,125.0,125.0,223.205,0.913,0
H02,River_Gate,2024-07-09 06:30:00,125.0,91.525,145.227,0.942,0
H03,Canyon_Run,2024-10-27 13:15:00,95.0,62.528,95.15,0.889,0
H03,Canyon_Run,2024-03-17 03:15:00,95.0,95.0,160.313,0.95,0
H02,River_Gate,2024-11-07 20:00:00,125.0,84.944,137.062,0.889,0
H02,River_Gate,2024-10-23 02:45:00,125.0,68.9,111.842,0.904,0
H03,Canyon_Run,2024-02-05 23:30:00,95.0,95.0,139.095,0.905,0
H03,Canyon_Run,2024-08-25 09:00:00,95.0,62.698,90.948,0.913,0
H01,Andean_Falls,2024-03-05 22:00:00,180.0,180.0,269.773,0.899,0
H01,Andean_Falls,2024-05-03 06:30:00,180.0,180.0,265.1,0.928,0
H03,Canyon_Run,2024-07-30 07:30:00,95.0,52.763,78.887,0.931,0
H03,Canyon_Run,2024-05-13 06:45:00,95.0,92.59,132.269,0.924,0
H02,River_Gate,2024-08-04 14:30:00,125.0,71.908,112.595,0.9,0
H03,Canyon_Run,2024-05-12 03:45:00,95.0,84.447,125.147,0.929,0
H03,Canyon_Run,2024-07-22 19:45:00,95.0,46.506,75.129,0.852,0
H03,Canyon_Run,2024-11-10 14:30:00,95.0,69.744,103.945,0.881,0
H01,Andean_Falls,2024-12-22 03:00:00,180.0,134.445,189.261,0.917,0
H03,Canyon_Run,2024-10-06 08:15:00,95.0,56.634,82.276,0.932,0
H03,Canyon_Run,2024-09-19 17:15:00,95.0,46.14,76.082,0.866,0
H02,River_Gate,2024-07-12 11:30:00,125.0,82.556,137.082,0.908,0
H02,River_Gate,2024-02-17 01:45:00,125.0,125.0,205.005,0.895,0
H02,River_Gate,2024-05-13 09:30:00,125.0,125.0,209.09,0.938,0
H01,Andean_Falls,2024-05-05 18:30:00,180.0,179.002,260.972,0.868,0
H02,River_Gate,2024-10-04 22:30:00,125.0,53.179,91.413,0.89,0
H01,Andean_Falls,2024-04-25 22:15:00,180.0,180.0,273.139,0.872,0
H03,Canyon_Run,2024-08-04 19:30:00,95.0,49.25,77.823,0.87,0
H01,Andean_Falls,2024-10-25 12:15:00,180.0,95.149,137.447,0.9,0
H01,Andean_Falls,2024-01-06 08:00:00,180.0,165.228,218.092,0.944,0
H02,River_Gate,2024-04-18 03:00:00,125.0,125.0,221.6,0.926,0
H01,Andean_Falls,2024-06-02 12:00:00,180.0,168.274,248.309,0.886,0
H03,Canyon_Run,2024-01-23 18:15:00,95.0,95.0,145.628,0.888,0
H01,Andean_Falls,2024-05-02 09:45:00,180.0,180.0,274.712,0.941,0
H01,Andean_Falls,2024-12-27 20:45:00,180.0,133.484,200.62,0.87,0
H01,Andean_Falls,2024-10-25 08:30:00,180.0,109.245,151.413,0.915,0
H03,Canyon_Run,2024-01-13 15:15:00,95.0,93.817,144.371,0.855,0
H01,Andean_Falls,2024-10-22 23:15:00,180.0,93.678,137.479,0.867,0
H03,Canyon_Run,2024-08-16 16:30:00,95.0,56.469,80.661,0.887,0
H02,River_Gate,2024-02-08 02:00:00,125.0,125.0,220.497,0.881,0
H02,River_Gate,2024-11-24 07:30:00,125.0,94.454,152.89,0.925,0
H03,Canyon_Run,2024-03-22 18:15:00,95.0,95.0,,0.86,0
H02,River_Gate,2024-11-15 02:45:00,125.0,77.403,126.986,0.904,0
H01,Andean_Falls,2024-08-01 16:00:00,180.0,116.675,173.102,0.866,0
H01,Andean_Falls,2024-02-19 05:00:00,180.0,180.0,267.681,0.915,0
H02,River_Gate,2024-11-20 15:15:00,125.0,75.575,126.254,0.88,0
H03,Canyon_Run,2024-03-29 16:30:00,95.0,94.876,152.723,0.841,0
H03,Canyon_Run,2024-06-20 00:00:00,95.0,74.524,106.145,0.928,0
H02,River_Gate,2024-03-30 00:15:00,125.0,125.0,209.248,0.908,0
H03,Canyon_Run,2024-12-29 02:15:00,95.0,94.513,140.625,0.894,0
H02,River_Gate,2024-12-11 11:15:00,125.0,101.245,171.23,0.909,0
H03,Canyon_Run,2024-10-10 15:30:00,95.0,56.037,85.412,0.867,0
H02,River_Gate,2024-09-14 13:15:00,125.0,55.402,89.079,0.892,0
H03,Canyon_Run,2024-09-07 07:30:00,95.0,53.05,73.924,0.952,0
H02,River_Gate,2024-06-30 05:45:00,125.0,96.178,148.411,0.915,0
H03,Canyon_Run,2024-11-02 04:30:00,95.0,77.618,107.89,0.945,0
H03,Canyon_Run,2024-02-13 23:15:00,95.0,95.0,147.268,0.901,0
H02,River_Gate,2024-02-10 06:00:00,125.0,125.0,207.709,0.899,0
H03,Canyon_Run,2024-07-25 07:30:00,95.0,60.766,91.562,0.922,0
H01,Andean_Falls,2024-05-31 05:45:00,180.0,180.0,251.453,0.948,0
H01,Andean_Falls,2024-05-11 00:45:00,180.0,175.629,254.452,0.885,0
H02,River_Gate,2024-08-29 06:00:00,125.0,63.245,103.675,0.961,0
H01,Andean_Falls,2024-10-08 23:15:00,180.0,94.476,134.81,0.889,0
H02,River_Gate,2024-12-28 02:15:00,125.0,118.769,188.968,0.917,0
H02,River_Gate,2024-07-19 08:15:00,125.0,90.275,144.195,0.931,0
H02,River_Gate,2024-03-25 03:00:00,125.0,125.0,234.657,0.917,0
H03,Canyon_Run,2024-04-21 19:00:00,95.0,95.0,159.196,0.872,0
H02,River_Gate,2024-08-19 05:00:00,125.0,66.482,107.601,0.93,0
H03,Canyon_Run,2024-11-02 04:45:00,95.0,57.163,77.602,0.927,0
H03,Canyon_Run,2024-12-11 22:45:00,95.0,77.619,119.913,0.887,0
H01,Andean_Falls,2024-06-17 09:15:00,180.0,146.458,205.406,0.934,0
H03,Canyon_Run,2024-11-12 15:30:00,95.0,74.014,108.948,0.902,0
H03,Canyon_Run,2024-10-20 23:15:00,95.0,53.299,84.055,0.879,0
H03,Canyon_Run,2024-12-21 03:15:00,95.0,92.315,125.031,0.946,0
H01,Andean_Falls,2024-06-20 04:30:00,180.0,152.656,211.217,0.921,0
H01,Andean_Falls,2024-11-27 22:15:00,180.0,120.981,172.976,0.889,0
H03,Canyon_Run,2024-11-25 15:00:00,95.0,77.824,113.162,0.904,0
H03,Canyon_Run,2024-01-10 09:45:00,95.0,91.367,130.325,0.947,0
H01,Andean_Falls,2024-03-15 07:30:00,180.0,180.0,273.071,0.938,0
H03,Canyon_Run,2024-04-20 21:15:00,95.0,91.486,135.873,0.871,0
H01,Andean_Falls,2024-12-27 22:15:00,180.0,136.526,200.698,0.88,0
H01,Andean_Falls,2024-07-19 23:30:00,180.0,121.016,174.632,0.872,0
H01,Andean_Falls,2024-05-18 02:00:00,180.0,180.0,263.676,0.921,0
H02,River_Gate,2024-01-06 09:15:00,125.0,117.01,189.054,0.899,0
H02,River_Gate,2024-09-20 00:45:00,125.0,66.633,109.494,0.881,0
H02,River_Gate,2024-10-17 02:30:00,125.0,72.675,120.239,0.914,0
H01,Andean_Falls,2024-12-30 05:15:00,180.0,151.842,212.672,0.927,0
H02,River_Gate,2024-04-11 22:30:00,125.0,125.0,230.69,0.896,0
H03,Canyon_Run,2024-06-30 16:45:00,95.0,64.466,98.248,0.884,0
H03,Canyon_Run,2024-12-23 15:15:00,95.0,79.912,119.872,0.88,0
H02,River_Gate,2024-01-10 08:30:00,125.0,110.34,176.276,0.924,0
H02,River_Gate,2024-11-28 06:00:00,125.0,89.213,138.827,0.92,0
H03,Canyon_Run,2024-02-02 23:00:00,95.0,95.0,148.209,0.897,0
H03,Canyon_Run,2024-03-23 12:45:00,95.0,95.0,154.377,0.909,0
H02,River_Gate,2024-01-28 17:00:00,125.0,120.17,204.635,0.871,0
H02,River_Gate,2024-11-17 06:45:00,125.0,87.863,140.149,0.914,0
H02,River_Gate,2024-01-16 22:45:00,125.0,114.007,192.305,0.877,0
H02,River_Gate,2024-01-23 17:00:00,125.0,120.05,208.182,0.863,0
H01,Andean_Falls,2024-06-15 00:30:00,180.0,153.617,221.674,0.89,0
H01,Andean_Falls,2024-12-24 00:45:00,180.0,133.772,199.327,0.873,0
H01,Andean_Falls,2024-04-25 02:45:00,180.0,180.0,272.135,0.902,0
H02,River_Gate,2024-03-09 15:30:00,125.0,125.0,236.483,0.887,0
H03,Canyon_Run,2024-11-25 06:30:00,95.0,71.391,102.193,0.922,0
H02,River_Gate,2024-02-20 07:30:00,125.0,125.0,212.924,0.925,0
H03,Canyon_Run,2024-09-26 12:00:00,95.0,54.974,81.442,0.883,0
H03,Canyon_Run,2024-01-06 21:45:00,95.0,87.943,135.049,0.879,0
H03,Canyon_Run,2024-11-20 01:15:00,95.0,62.774,95.311,0.891,0
H03,Canyon_Run,2024-05-20 12:00:00,95.0,81.229,120.678,0.898,0
H03,Canyon_Run,2024-03-30 16:30:00,95.0,95.0,161.343,0.861,0
H01,Andean_Falls,2024-03-02 04:45:00,180.0,180.0,261.609,,0
H01,Andean_Falls,2024-03-15 00:15:00,180.0,180.0,273.853,0.904,0
H03,Canyon_Run,2024-12-20 03:15:00,95.0,79.442,113.715,0.95,0
H02,River_Gate,2024-02-20 22:45:00,125.0,125.0,222.991,0.864,0
H01,Andean_Falls,2024-05-22 05:45:00,180.0,178.831,250.19,0.925,0
H02,River_Gate,2024-12-04 15:30:00,125.0,87.432,151.003,0.862,0
H02,River_Gate,2024-04-18 05:30:00,125.0,125.0,211.31,0.929,0
H02,River_Gate,2024-09-21 15:15:00,125.0,62.399,103.601,0.885,0
H02,River_Gate,2024-02-17 09:00:00,125.0,125.0,216.746,0.942,0
H03,Canyon_Run,2024-08-08 19:45:00,95.0,51.453,75.036,0.875,0
H02,River_Gate,2024-07-19 16:30:00,125.0,85.309,145.228,0.873,0
H01,Andean_Falls,2024-03-21 03:45:00,180.0,180.0,278.477,0.927,0
H02,River_Gate,2024-07-24 12:15:00,125.0,78.845,131.267,0.903,0
H02,River_Gate,2024-08-16 13:30:00,125.0,66.53,108.354,0.91,0
H03,Canyon_Run,2024-05-02 08:15:00,95.0,94.425,136.142,0.895,0
H01,Andean_Falls,2024-05-14 06:15:00,180.0,180.0,258.567,0.916,0
H01,Andean_Falls,2024-10-27 02:15:00,180.0,97.067,146.176,0.903,0
H03,Canyon_Run,2024-06-28 00:15:00,95.0,62.998,93.499,0.884,0
H01,Andean_Falls,2024-03-13 17:15:00,180.0,180.0,282.903,0.873,0
H03,Canyon_Run,2024-01-28 20:30:00,95.0,85.034,132.608,0.881,0
H01,Andean_Falls,2024-12-04 16:15:00,180.0,124.065,181.09,0.882,0
H03,Canyon_Run,2024-01-17 19:30:00,95.0,91.932,138.0,0.858,0
H01,Andean_Falls,2024-01-02 01:30:00,180.0,152.158,217.786,0.906,0
H02,River_Gate,2024-06-30 12:15:00,125.0,95.823,155.494,0.914,0
H02,River_Gate,2024-12-09 22:00:00,125.0,95.599,159.399,0.885,0
H02,River_Gate,2024-11-17 12:30:00,125.0,78.731,127.702,0.913,0
H03,Canyon_Run,2024-12-04 13:15:00,95.0,74.527,109.185,0.91,0
H01,Andean_Falls,2024-12-31 14:00:00,180.0,144.554,211.357,0.879,0
H02,River_Gate,2024-06-11 04:30:00,125.0,102.346,161.119,0.925,0
H01,Andean_Falls,2024-11-04 18:30:00,180.0,104.37,150.779,0.876,0
H03,Canyon_Run,2024-06-29 04:15:00,95.0,65.633,93.508,0.935,0
H02,River_Gate,2024-02-12 07:30:00,125.0,125.0,219.079,0.922,0
H02,River_Gate,2024-12-19 16:15:00,125.0,103.675,173.876,0.886,0
H03,Canyon_Run,2024-04-27 04:00:00,95.0,83.631,123.297,0.913,0
H02,River_Gate,2024-11-25 23:45:00,125.0,93.091,152.001,0.898,0
H01,Andean_Falls,2024-05-14 05:30:00,180.0,180.0,271.874,0.957,0
H02,River_Gate,2024-11-17 03:00:00,125.0,84.787,132.667,0.941,0
H02,River_Gate,2024-02-24 21:30:00,125.0,125.0,218.535,0.892,0
H03,Canyon_Run,2024-03-19 15:30:00,95.0,95.0,150.718,0.895,0
H02,River_Gate,2024-11-09 12:00:00,125.0,86.206,139.106,0.9,0
H01,Andean_Falls,2024-04-14 07:00:00,180.0,180.0,278.601,0.915,0
H02,River_Gate,2024-03-31 19:15:00,125.0,118.393,209.499,0.858,0
H02,River_Gate,2024-07-20 04:45:00,125.0,91.755,137.719,0.959,0
H03,Canyon_Run,2024-07-16 18:15:00,95.0,56.903,87.284,0.855,0
H02,River_Gate,2024-08-02 07:00:00,125.0,66.666,105.642,0.942,0
H01,Andean_Falls,2024-03-18 08:45:00,180.0,180.0,272.636,0.918,0
H03,Canyon_Run,2024-09-28 21:15:00,95.0,50.292,75.398,0.905,0
H03,Canyon_Run,2024-01-10 21:30:00,95.0,89.572,134.263,0.861,0
H01,Andean_Falls,2024-01-08 06:30:00,180.0,165.682,234.155,0.917,0
H03,Canyon_Run,2024-10-02 22:15:00,95.0,59.27,87.106,0.899,0
H03,Canyon_Run,2024-11-03 13:00:00,95.0,65.568,98.948,0.896,0
H03,Canyon_Run,2024-09-13 23:00:00,95.0,42.624,61.665,0.885,0
H02,River_Gate,2024-07-02 01:00:00,125.0,88.479,143.539,0.916,0
H02,River_Gate,2024-12-23 07:45:00,125.0,108.376,168.578,0.939,0
H02,River_Gate,2024-05-26 15:45:00,125.0,104.736,175.952,0.882,0
H02,River_Gate,2024-08-15 12:00:00,125.0,77.196,127.224,0.914,0
H02,River_Gate,2024-06-22 03:30:00,125.0,100.77,158.282,0.929,0
H03,Canyon_Run,2024-12-18 16:45:00,95.0,78.843,125.752,0.864,0
H02,River_Gate,2024-04-28 22:45:00,125.0,125.0,209.831,0.9,0
H02,River_Gate,2024-04-20 12:15:00,125.0,123.312,204.951,0.896,0
H03,Canyon_Run,2024-06-17 23:30:00,95.0,68.395,100.547,0.914,0
H01,Andean_Falls,2024-02-16 07:30:00,180.0,180.0,245.28,0.954,0
H02,River_Gate,2024-09-24 12:30:00,125.0,61.857,103.243,0.872,0
H03,Canyon_Run,2024-05-08 14:00:00,95.0,89.629,135.87,0.87,0
H01,Andean_Falls,2024-01-31 16:30:00,180.0,173.28,252.08,0.87,0
H02,River_Gate,2024-02-16 01:15:00,125.0,125.0,218.039,0.907,0
H03,Canyon_Run,2024-03-10 16:30:00,95.0,86.739,134.231,0.877,0
H02,River_Gate,2024-09-04 23:45:00,125.0,59.768,100.049,0.882,0
H01,Andean_Falls,2024-12-15 21:15:00,180.0,126.026,179.158,0.885,0
H02,River_Gate,2024-10-07 11:30:00,125.0,66.457,106.772,0.909,0
H01,Andean_Falls,2024-07-30 09:30:00,180.0,115.446,164.438,0.925,0
H01,Andean_Falls,2024-08-09 09:30:00,180.0,108.789,155.106,0.934,0
H02,River_Gate,2024-07-29 12:00:00,125.0,81.47,135.026,0.883,0
H01,Andean_Falls,2024-03-31 00:30:00,180.0,180.0,281.119,0.912,0
H01,Andean_Falls,2024-02-22 13:45:00,180.0,180.0,269.434,0.887,0
H03,Canyon_Run,2024-07-25 22:00:00,95.0,50.511,79.113,0.867,0
H03,Canyon_Run,2024-11-28 18:15:00,95.0,79.166,119.485,0.884,0
H03,Canyon_Run,2024-05-14 05:15:00,95.0,90.136,121.5,0.96,0
H02,River_Gate,2024-04-01 18:45:00,125.0,121.713,208.407,0.858,0
H02,River_Gate,2024-08-09 19:00:00,125.0,70.007,118.455,0.862,0
H03,Canyon_Run,2024-12-23 06:30:00,95.0,84.942,125.42,0.916,0
H01,Andean_Falls,2024-07-24 12:15:00,180.0,129.752,188.037,0.903,0
H02,River_Gate,2024-10-27 00:30:00,125.0,68.144,111.64,0.902,0
H01,Andean_Falls,2024-01-29 19:00:00,180.0,158.87,242.232,0.849,0
H02,River_Gate,2024-04-27 17:00:00,125.0,125.0,215.455,0.871,0
H01,Andean_Falls,2024-06-05 19:30:00,180.0,161.167,241.536,0.873,0
H03,Canyon_Run,2024-03-29 03:15:00,95.0,95.0,150.986,0.895,0
H02,River_Gate,2024-01-03 18:45:00,125.0,101.521,170.139,0.902,0
H01,Andean_Falls,2024-02-18 09:15:00,180.0,180.0,274.055,0.906,0
H01,Andean_Falls,2024-08-19 03:15:00,180.0,104.324,146.799,0.936,0
H02,River_Gate,2024-06-08 08:30:00,125.0,109.395,171.242,0.916,0
H02,River_Gate,2024-09-19 00:00:00,125.0,56.866,91.762,0.873,0
H02,River_Gate,2024-11-19 19:30:00,125.0,81.34,138.832,0.884,0
H03,Canyon_Run,2024-06-19 04:15:00,95.0,74.779,109.893,0.906,0
H01,Andean_Falls,2024-02-18 20:15:00,180.0,163.607,251.888,0.858,0
H02,River_Gate,2024-12-02 08:00:00,125.0,105.657,164.673,0.907,0
H01,Andean_Falls,2024-08-12 17:00:00,180.0,105.536,151.555,0.888,0
H02,River_Gate,2024-07-21 22:00:00,125.0,79.025,135.553,0.871,0
H01,Andean_Falls,2024-08-26 21:00:00,180.0,108.166,149.203,0.909,0
H02,River_Gate,2024-01-24 03:00:00,125.0,125.0,207.1,0.919,0
H03,Canyon_Run,2024-11-02 01:30:00,95.0,66.855,97.099,0.916,0
H02,River_Gate,2024-06-30 03:00:00,125.0,95.934,156.826,0.918,0
H01,Andean_Falls,2024-02-14 07:15:00,180.0,177.886,246.676,0.929,0
H01,Andean_Falls,2024-03-20 08:15:00,180.0,180.0,287.447,0.932,0
H03,Canyon_Run,2024-02-01 01:45:00,95.0,95.0,147.692,0.921,0
H01,Andean_Falls,2024-10-05 14:30:00,180.0,88.592,124.171,0.872,0
H01,Andean_Falls,2024-07-07 11:00:00,180.0,142.265,198.506,0.899,0
H01,Andean_Falls,2024-08-17 05:30:00,180.0,110.905,152.198,0.935,0
H01,Andean_Falls,2024-06-08 12:30:00,180.0,157.338,228.265,0.896,0
H02,River_Gate,2024-08-21 07:00:00,125.0,59.472,96.416,0.905,0
H02,River_Gate,2024-10-10 15:00:00,125.0,63.659,112.101,0.873,0
H01,Andean_Falls,2024-08-23 01:30:00,180.0,95.942,135.97,0.905,0
H02,River_Gate,2024-03-23 18:45:00,125.0,125.0,235.425,0.863,0
H01,Andean_Falls,2024-08-26 06:30:00,180.0,108.587,148.061,0.941,0
H01,Andean_Falls,2024-06-13 02:00:00,180.0,150.359,222.877,0.882,0
H03,Canyon_Run,2024-02-05 09:30:00,95.0,95.0,144.691,0.943,0
H02,River_Gate,2024-04-21 12:00:00,125.0,125.0,216.546,0.879,0
H02,River_Gate,2024-12-03 16:30:00,125.0,0.0,0.0,0.0,1
H02,River_Gate,2024-12-15 01:30:00,125.0,92.391,151.357,0.915,0
H03,Canyon_Run,2024-09-16 21:00:00,95.0,52.014,81.876,0.867,0
H01,Andean_Falls,2024-11-21 16:30:00,180.0,113.184,164.375,0.881,0
H03,Canyon_Run,2024-05-12 11:00:00,95.0,89.579,126.858,0.922,0
H03,Canyon_Run,2024-10-26 02:45:00,95.0,65.242,93.174,0.913,0
H01,Andean_Falls,2024-03-05 11:00:00,180.0,180.0,266.197,0.895,0
H01,Andean_Falls,2024-01-11 04:45:00,180.0,163.379,219.332,0.953,0
H02,River_Gate,2024-08-22 09:45:00,125.0,69.336,106.533,0.93,0
H02,River_Gate,2024-03-09 23:15:00,125.0,125.0,213.021,0.885,0
H01,Andean_Falls,2024-11-05 18:00:00,180.0,99.643,157.058,0.83,0
H01,Andean_Falls,2024-09-25 08:45:00,180.0,88.004,124.918,0.937,0
H03,Canyon_Run,2024-12-16 07:30:00,95.0,77.855,110.439,0.95,0
H03,Canyon_Run,2024-02-17 00:45:00,95.0,95.0,149.881,0.917,0
H02,River_Gate,2024-09-05 05:15:00,125.0,72.614,107.555,0.94,0
H01,Andean_Falls,2024-06-01 19:30:00,180.0,172.855,249.929,0.886,0
H03,Canyon_Run,2024-06-10 19:30:00,95.0,79.985,114.748,0.88,0
H01,Andean_Falls,2024-06-04 21:00:00,180.0,157.646,235.101,0.867,0
H02,River_Gate,2024-08-07 04:15:00,125.0,79.035,119.733,0.926,0
H03,Canyon_Run,2024-01-26 05:45:00,95.0,95.0,159.615,0.919,0
H02,River_Gate,2024-02-03 12:00:00,125.0,125.0,220.746,0.881,0
H02,River_Gate,2024-08-28 09:15:00,125.0,70.807,116.836,0.918,0
H03,Canyon_Run,2024-04-15 05:45:00,95.0,95.0,148.702,0.96,0
H03,Canyon_Run,2024-10-29 16:30:00,95.0,65.034,98.532,0.878,0
H03,Canyon_Run,2024-09-16 19:45:00,95.0,50.716,76.029,0.87,0
H01,Andean_Falls,2024-12-05 14:45:00,180.0,125.74,184.992,0.881,0
H03,Canyon_Run,2024-07-28 22:30:00,95.0,56.441,87.6,0.856,0
H03,Canyon_Run,2024-11-25 00:30:00,95.0,78.066,116.679,0.907,0
H03,Canyon_Run,2024-06-25 17:45:00,95.0,57.508,92.666,0.875,0
H02,River_Gate,2024-05-04 18:45:00,125.0,111.795,196.52,0.867,0
H03,Canyon_Run,2024-01-18 09:00:00,95.0,95.0,147.722,0.904,0
H02,River_Gate,2024-12-14 22:45:00,125.0,96.715,155.169,0.904,0
H03,Canyon_Run,2024-07-03 13:00:00,95.0,60.595,89.869,0.872,0
H03,Canyon_Run,2024-06-01 21:30:00,95.0,85.804,127.866,0.892,0
H03,Canyon_Run,2024-10-03 01:00:00,95.0,48.414,73.216,0.934,0
H02,River_Gate,2024-11-25 03:15:00,125.0,84.454,139.611,0.914,0
H03,Canyon_Run,2024-07-09 12:00:00,95.0,64.022,95.063,0.927,0
H03,Canyon_Run,2024-05-25 07:00:00,95.0,89.361,126.191,0.933,0
H03,Canyon_Run,2024-07-18 20:30:00,95.0,57.601,87.359,0.885,0
H01,Andean_Falls,2024-10-27 14:00:00,180.0,101.42,148.177,0.901,0
H02,River_Gate,2024-01-06 11:15:00,125.0,124.415,195.197,0.926,0
H03,Canyon_Run,2024-10-28 05:15:00,95.0,68.117,100.812,0.896,0
H03,Canyon_Run,2024-03-30 14:15:00,95.0,95.0,144.221,0.898,0
H03,Canyon_Run,2024-08-16 21:15:00,95.0,48.947,71.419,0.896,0
H01,Andean_Falls,2024-05-17 12:45:00,180.0,180.0,258.161,0.903,0
H03,Canyon_Run,2024-07-07 00:30:00,95.0,61.11,93.473,0.896,0
H03,Canyon_Run,2024-04-12 12:00:00,95.0,95.0,142.253,0.936,0
H02,River_Gate,2024-01-16 19:30:00,125.0,114.926,198.197,0.869,0
H01,Andean_Falls,2024-11-08 11:15:00,180.0,112.204,155.092,0.914,0
H02,River_Gate,2024-01-02 23:15:00,125.0,109.94,181.873,0.875,0
H03,Canyon_Run,2024-08-10 03:45:00,95.0,62.52,87.577,0.908,0
H02,River_Gate,2024-05-09 12:45:00,125.0,115.94,191.443,0.905,0
H02,River_Gate,2024-05-07 23:30:00,125.0,125.0,208.648,0.894,0
H02,River_Gate,2024-02-04 17:30:00,125.0,125.0,216.585,0.859,0
H01,Andean_Falls,2024-03-05 05:30:00,180.0,180.0,278.863,0.915,0
H03,Canyon_Run,2024-07-08 07:45:00,95.0,57.857,84.085,0.917,0
H02,River_Gate,2024-07-06 02:15:00,125.0,95.406,155.984,0.917,0
H01,Andean_Falls,2024-12-15 00:00:00,180.0,128.865,179.539,0.918,0
H01,Andean_Falls,2024-07-08 11:45:00,180.0,139.538,195.507,0.908,0
H02,River_Gate,2024-11-15 02:30:00,125.0,91.495,141.789,0.932,0
H02,River_Gate,2024-02-22 21:45:00,125.0,125.0,218.194,0.887,0
H01,Andean_Falls,2024-10-13 00:30:00,180.0,102.36,151.891,0.875,0
H01,Andean_Falls,2024-07-09 22:45:00,180.0,125.741,189.458,0.854,0
H02,River_Gate,2024-06-01 14:45:00,125.0,107.015,-185.237,0.882,0
H03,Canyon_Run,2024-09-13 01:45:00,95.0,51.203,72.0,0.927,0
H02,River_Gate,2024-09-24 21:45:00,125.0,68.106,115.533,0.889,0
H01,Andean_Falls,2024-09-13 07:15:00,180.0,95.992,134.616,0.916,0
H03,Canyon_Run,2024-11-20 03:15:00,95.0,81.009,112.145,0.956,0
H02,River_Gate,2024-05-23 10:45:00,125.0,114.475,180.967,0.924,0
