river_basin,plant_id,datetime,reservoir_level_m,inflow_m3s,rainfall_mm,temperature_c
Basin_B,H02,2024-02-18 22:45:00,981.39,234.055,0.709,18.596
Basin_B,H02,2024-09-11 17:30:00,980.828,108.295,0.47,12.215
Basin_A,H01,2024-12-15 16:45:00,1249.672,201.314,1.378,17.476
Basin_C,H03,2024-09-25 03:00:00,3096.087,80.58,0.013,9.621
Basin_B,H02,2024-05-03 19:15:00,981.411,221.107,1.12,20.082
Basin_B,H02,2024-11-21 11:00:00,980.574,143.644,0.18,13.62
Basin_C,H03,2024-12-03 20:30:00,3095.659,122.357,0.631,11.425
Basin_A,H01,2024-05-10 12:00:00,1252.076,284.477,0.699,21.801
Basin_A,H01,2024-03-30 09:00:00,1252.896,298.018,0.73,22.244
Basin_C,H03,2024-09-01 12:00:00,3094.739,87.409,0.12,11.966
Basin_C,H03,2024-12-01 19:30:00,3095.681,114.234,0.308,12.48
Basin_B,H02,2024-05-02 20:00:00,981.2,217.364,0.294,18.392
Basin_B,H02,2024-05-14 06:45:00,980.366,208.025,0.211,18.652
Basin_C,H03,2024-10-17 23:15:00,3095.574,93.139,0.616,10.09
Basin_A,H01,2024-01-28 23:15:00,1250.76,257.5,0.562,19.427
Basin_B,H02,2024-05-27 12:00:00,979.501,198.221,0.244,18.619
Basin_B,H02,2024-05-30 04:00:00,979.375,190.29,0.204,17.905
Basin_B,H02,2024-10-05 13:45:00,978.544,123.808,0.314,11.622
Basin_A,H01,2024-04-07 14:00:00,1253.13,302.372,1.21,22.615
Basin_A,H01,2024-06-04 19:00:00,1250.181,254.087,0.256,18.514
Basin_A,H01,2024-09-01 19:45:00,1249.707,150.575,0.03,14.463
Basin_A,H01,2024-09-25 15:00:00,1249.929,148.863,0.0,13.388
Basin_B,H02,2024-05-08 07:15:00,980.875,217.193,0.484,18.703
Basin_B,H02,2024-05-21 06:00:00,980.159,203.625,0.248,18.036
Basin_A,H01,2024-06-22 20:00:00,1249.347,234.015,0.742,18.116
Basin_A,H01,2024-09-20 18:45:00,1249.557,142.941,0.017,13.197
Basin_A,H01,2024-09-24 13:45:00,1249.972,144.947,0.0,14.446
Basin_B,H02,2024-01-16 16:30:00,980.502,197.44,0.503,17.484
Basin_C,H03,2024-02-03 16:45:00,3100.678,157.218,0.719,16.57
Basin_C,H03,2024-02-21 18:45:00,3100.933,157.823,1.052,18.17
Basin_C,H03,2024-04-02 20:30:00,3101.763,162.0,0.463,17.657
Basin_C,H03,2024-05-29 05:00:00,3097.221,127.277,0.106,16.717
Basin_A,H01,2024-08-20 01:45:00,1249.687,160.369,0.0,15.873
Basin_C,H03,2024-06-16 11:15:00,3097.362,107.772,0.002,15.297
Basin_A,H01,2024-02-25 07:15:00,1251.322,277.265,0.399,21.852
Basin_A,H01,2024-12-04 17:15:00,1247.982,169.283,0.085,16.082
Basin_B,H02,2024-01-18 23:30:00,980.784,201.284,0.697,17.219
Basin_C,H03,2024-09-14 12:45:00,3095.099,87.04,0.232,10.074
Basin_A,H01,2024-12-18 23:45:00,1249.101,198.321,0.324,16.835
Basin_C,H03,2024-11-03 20:30:00,3095.529,97.172,0.327,11.229
Basin_C,H03,2024-07-12 23:00:00,3097.046,92.661,0.0,14.588
Basin_C,H03,2024-02-05 19:00:00,3100.884,165.119,0.489,17.518
Basin_B,H02,2024-05-02 17:45:00,981.257,220.524,0.302,19.048
Basin_C,H03,2024-10-06 02:30:00,3095.848,88.144,0.537,9.516
Basin_C,H03,2024-09-14 18:00:00,3094.679,66.9,0.145,9.461
Basin_C,H03,2024-07-28 13:15:00,3095.842,87.724,0.0,12.257
Basin_C,H03,2024-03-15 10:00:00,3101.351,155.891,0.919,17.403
Basin_A,H01,2024-05-03 22:15:00,1251.877,286.998,0.679,20.501
Basin_B,H02,2024-09-16 16:30:00,980.053,118.331,0.141,12.455
Basin_B,H02,2024-12-30 09:30:00,980.566,193.47,0.27,16.55
Basin_B,H02,2024-08-17 17:45:00,981.988,127.451,0.087,12.731
Basin_C,H03,2024-12-13 03:00:00,3094.813,129.486,0.306,12.592
Basin_A,H01,2024-12-17 13:45:00,1249.52,212.556,0.211,16.577
Basin_B,H02,2024-12-07 10:45:00,980.695,166.115,0.275,14.212
Basin_C,H03,2024-11-13 04:45:00,3094.824,111.313,0.258,12.025
Basin_A,H01,2024-12-30 04:45:00,1249.522,216.637,1.493,16.79
Basin_B,H02,2024-09-22 08:15:00,979.449,107.983,0.0,13.452
Basin_B,H02,2024-05-13 02:00:00,980.451,212.554,0.446,19.116
Basin_B,H02,2024-04-10 19:45:00,982.476,231.027,0.618,20.626
Basin_A,H01,2024-06-20 20:45:00,1249.08,240.605,0.258,18.526
Basin_A,H01,2024-11-09 01:15:00,1249.564,147.173,0.0,14.422
Basin_C,H03,2024-06-06 14:00:00,3097.407,124.882,0.033,15.562
Basin_C,H03,2024-02-22 20:45:00,3101.193,168.307,0.983,17.588
Basin_C,H03,2024-01-02 07:00:00,3100.391,139.097,0.376,15.003
Basin_B,H02,2024-12-10 17:00:00,980.896,174.965,0.521,14.47
Basin_B,H02,2024-06-02 18:00:00,978.786,186.357,0.145,17.675
Basin_B,H02,2024-04-12 09:00:00,982.485,230.042,0.51,20.373
Basin_C,H03,2024-10-01 04:00:00,3095.389,79.672,0.092,9.638
Basin_A,H01,2024-08-11 08:30:00,1249.917,170.345,0.343,15.43
Basin_B,H02,2024-10-07 16:15:00,978.527,106.073,0.0,11.473
Basin_B,H02,2024-02-06 14:30:00,981.411,224.907,0.387,18.141
Basin_B,H02,2024-10-20 21:45:00,979.172,118.733,0.234,11.936
Basin_C,H03,2024-10-24 20:45:00,3095.744,94.055,0.135,11.317
Basin_B,H02,2024-09-08 12:00:00,981.077,111.1,0.029,11.734
Basin_B,H02,2024-07-22 08:00:00,981.309,137.213,0.031,13.953
Basin_A,H01,2024-04-10 14:30:00,1252.732,303.807,0.569,22.303
Basin_C,H03,2024-05-30 00:15:00,3096.765,115.003,0.0,15.975
Basin_C,H03,2024-12-31 00:45:00,3095.908,149.668,0.432,14.184
Basin_C,H03,2024-06-03 07:00:00,3096.787,119.428,0.859,16.718
Basin_B,H02,2024-04-05 07:15:00,982.435,238.513,0.683,19.174
Basin_C,H03,2024-09-28 08:45:00,3095.412,85.199,-1.069,9.331
Basin_B,H02,2024-08-20 20:00:00,981.43,126.865,0.019,12.169
Basin_B,H02,2024-08-16 08:45:00,982.079,133.868,0.0,12.669
Basin_A,H01,2024-12-27 06:45:00,1249.618,209.797,0.829,18.865
Basin_A,H01,2024-06-06 07:00:00,1250.402,260.88,0.434,20.075
Basin_C,H03,2024-07-19 23:15:00,3096.461,95.179,0.0,11.721
Basin_C,H03,2024-11-06 03:15:00,3095.114,103.12,0.324,11.03
Basin_B,H02,2024-03-05 16:00:00,981.406,237.886,0.884,19.843
Basin_C,H03,2024-10-08 22:15:00,3095.638,94.187,0.102,10.772
Basin_A,H01,2024-03-10 09:30:00,1252.017,297.0,0.633,22.881
Basin_A,H01,2024-07-23 15:15:00,1249.534,193.695,0.758,16.727
Basin_B,H02,2024-01-21 09:45:00,980.793,207.39,1.197,17.487
Basin_A,H01,2024-07-04 19:00:00,1248.884,218.706,0.127,17.868
Basin_B,H02,2024-08-26 12:30:00,980.967,116.896,0.456,13.104
Basin_A,H01,2024-07-28 10:15:00,1250.265,182.461,0.934,15.762
Basin_B,H02,2024-12-10 18:15:00,980.802,167.122,0.219,15.035
Basin_B,H02,2024-04-24 15:45:00,981.979,226.97,0.399,19.412
Basin_B,H02,2024-09-16 05:45:00,979.973,116.164,0.0,12.167
Basin_B,H02,2024-08-31 07:30:00,981.541,122.713,0.0,12.223
Basin_B,H02,2024-03-21 20:00:00,981.929,230.985,0.509,18.969
Basin_C,H03,2024-02-15 03:15:00,3100.719,161.068,0.411,17.696
Basin_B,H02,2024-09-11 15:15:00,980.767,106.91,0.181,12.896
Basin_B,H02,2024-11-20 00:15:00,980.257,144.363,0.096,13.295
Basin_A,H01,2024-10-17 20:45:00,,139.083,0.65,13.789
Basin_C,H03,2024-08-29 16:00:00,3094.659,82.341,0.0,10.724
Basin_B,H02,2024-10-10 10:30:00,978.749,124.281,0.22,11.907
Basin_B,H02,2024-01-20 04:15:00,980.927,209.282,0.839,18.502
Basin_B,H02,2024-09-22 06:00:00,979.663,120.434,0.068,13.334
Basin_A,H01,2024-09-20 05:45:00,1249.904,149.122,0.0,14.836
Basin_C,H03,2024-04-02 18:30:00,3101.51,147.808,0.489,17.24
Basin_A,H01,2024-09-20 09:00:00,1249.501,137.014,0.104,14.071
Basin_A,H01,2024-03-20 02:30:00,1252.536,304.186,0.627,22.083
Basin_A,H01,2024-12-14 03:00:00,1249.194,197.043,0.367,16.995
Basin_C,H03,2024-08-10 02:15:00,3095.253,84.641,0.014,11.655
Basin_B,H02,2024-09-15 01:30:00,980.077,111.984,0.0,13.55
Basin_C,H03,2024-03-23 07:00:00,3101.271,155.373,0.527,18.306
Basin_C,H03,2024-12-06 03:45:00,3095.55,124.78,0.937,11.738
Basin_C,H03,2024-04-19 04:00:00,3101.258,151.925,0.582,18.036
Basin_C,H03,2024-04-12 11:30:00,3100.585,155.726,0.902,18.654
Basin_C,H03,2024-07-12 01:30:00,3097.095,98.437,0.159,12.981
Basin_B,H02,2024-08-24 08:45:00,980.729,114.343,0.0,12.13
Basin_C,H03,2024-12-20 22:00:00,3094.386,125.646,0.925,13.311
Basin_B,H02,2024-08-04 18:00:00,981.664,120.424,0.0,12.867
Basin_A,H01,2024-01-08 21:00:00,1250.316,233.502,0.209,17.24
Basin_C,H03,2024-05-27 10:30:00,3097.363,123.997,0.163,15.661
Basin_C,H03,2024-07-22 03:15:00,3096.188,76.105,0.069,12.518
Basin_C,H03,2024-09-17 09:30:00,3095.556,75.492,0.04,10.462
Basin_A,H01,2024-03-05 10:45:00,1252.305,296.171,0.562,21.423
Basin_A,H01,2024-09-09 14:45:00,1249.533,152.37,0.097,13.632
Basin_A,H01,2024-11-01 07:00:00,1250.207,155.982,0.078,14.883
Basin_A,H01,2024-10-28 20:15:00,1249.715,156.062,0.228,12.542
Basin_C,H03,2024-05-17 15:15:00,3099.105,139.028,0.056,16.018
Basin_C,H03,2024-01-18 09:45:00,3101.079,151.432,0.668,14.035
Basin_C,H03,2024-01-06 09:00:00,3100.898,148.695,0.453,14.95
Basin_B,H02,2024-04-01 22:45:00,982.537,237.743,0.482,19.306
Basin_C,H03,2024-05-27 03:15:00,3097.126,116.031,0.046,16.117
Basin_B,H02,2024-02-24 06:45:00,981.497,238.575,0.705,19.832
Basin_A,H01,2024-09-24 01:00:00,1249.695,141.226,0.0,14.443
Basin_A,H01,2024-04-04 17:15:00,1253.365,304.548,0.629,21.905
Basin_A,H01,2024-07-06 15:00:00,1249.158,223.321,0.097,17.373
Basin_A,H01,2024-07-26 17:00:00,1250.494,183.807,0.793,16.387
Basin_A,H01,2024-12-31 06:00:00,1249.435,219.24,0.481,17.414
Basin_C,H03,2024-12-14 08:45:00,3094.362,119.682,0.775,13.113
Basin_A,H01,2024-06-03 05:15:00,1250.538,251.635,0.255,19.616
Basin_A,H01,2024-08-04 10:00:00,1250.138,178.371,0.125,15.866
Basin_A,H01,2024-12-21 03:45:00,1249.609,191.909,0.327,16.623
Basin_C,H03,2024-01-18 16:00:00,3100.808,139.084,0.531,15.31
Basin_C,H03,2024-06-20 04:45:00,3097.161,103.274,0.0,13.479
Basin_A,H01,2024-12-14 11:30:00,1249.104,192.409,0.055,17.375
Basin_A,H01,2024-07-05 16:45:00,1249.079,210.858,0.447,18.433
Basin_C,H03,2024-07-12 21:00:00,3096.957,87.548,0.017,13.181
Basin_A,H01,2024-10-24 17:15:00,1249.295,139.057,0.0,14.091
Basin_A,H01,2024-02-28 08:45:00,1251.947,291.145,0.456,20.688
Basin_C,H03,2024-12-14 22:00:00,3094.181,122.144,0.346,13.158
Basin_A,H01,2024-03-12 08:45:00,1252.055,288.196,0.847,21.079
Basin_A,H01,2024-11-17 09:15:00,1249.691,167.459,0.015,15.057
Basin_C,H03,2024-10-15 17:00:00,3095.474,101.652,0.535,9.321
Basin_A,H01,2024-02-08 17:00:00,1250.553,287.245,0.333,21.102
Basin_C,H03,2024-06-06 21:15:00,3097.344,120.146,0.071,16.082
Basin_A,H01,2024-12-12 07:00:00,1249.27,196.336,0.048,16.392
Basin_B,H02,2024-03-01 19:30:00,980.742,220.739,1.122,19.117
Basin_A,H01,2024-11-26 04:15:00,1249.56,185.308,0.381,14.929
Basin_C,H03,2024-10-07 03:30:00,3095.822,86.282,0.612,9.706
Basin_A,H01,2024-07-04 22:15:00,1248.804,207.098,0.115,18.472
Basin_A,H01,2024-02-18 07:45:00,1250.675,260.405,0.639,21.281
Basin_A,H01,2024-05-03 11:45:00,1251.53,271.371,0.883,21.633
Basin_C,H03,2024-06-07 16:15:00,3097.208,117.965,0.576,15.521
Basin_C,H03,2024-05-01 08:00:00,3100.113,140.373,0.746,16.212
Basin_B,H02,2024-12-29 04:00:00,980.354,183.677,0.342,15.543
Basin_A,H01,2024-06-29 15:30:00,1248.672,218.501,0.318,18.539
Basin_B,H02,2024-02-20 12:45:00,981.028,229.504,0.455,19.741
Basin_C,H03,2024-07-12 00:30:00,3096.98,92.124,0.207,12.83
Basin_B,H02,2024-08-29 08:15:00,981.592,126.242,0.011,12.333
Basin_A,H01,2024-07-14 07:45:00,1248.855,202.273,0.163,17.434
Basin_A,H01,2024-04-20 22:30:00,1252.443,291.409,0.605,21.756
Basin_C,H03,2024-04-09 06:00:00,3100.671,149.736,0.238,17.384
Basin_B,H02,2024-09-14 17:00:00,980.102,119.479,0.079,11.537
Basin_B,H02,2024-02-14 17:15:00,981.018,229.33,0.506,18.786
Basin_A,H01,2024-09-16 11:15:00,1249.74,132.914,0.0,14.795
Basin_C,H03,2024-04-17 16:00:00,3101.217,150.927,0.554,17.605
Basin_B,H02,2024-08-27 09:45:00,981.172,123.878,0.0,12.876
Basin_C,H03,2024-11-12 03:15:00,3094.773,108.566,0.43,11.418
Basin_C,H03,2024-05-04 11:30:00,3099.79,143.579,0.138,17.689
Basin_B,H02,2024-09-17 05:00:00,979.752,104.998,0.0,12.574
Basin_A,H01,2024-05-22 19:45:00,1250.741,262.508,0.668,19.731
Basin_B,H02,2024-03-17 14:00:00,982.316,235.153,0.769,19.568
Basin_A,H01,2024-11-16 01:15:00,1249.764,165.016,0.009,14.991
Basin_A,H01,2024-12-05 11:30:00,1248.425,187.015,0.558,15.958
Basin_C,H03,2024-09-20 03:30:00,3095.893,84.152,0.214,10.49
Basin_C,H03,2024-01-23 00:15:00,3100.919,156.551,0.599,15.253
Basin_A,H01,2024-10-05 19:30:00,1249.531,146.645,0.0,13.993
Basin_B,H02,2024-04-11 04:00:00,982.535,230.104,0.402,19.448
Basin_B,H02,2024-04-13 10:15:00,982.29,221.644,0.395,19.17
Basin_B,H02,2024-07-24 12:00:00,981.192,125.795,0.0,13.544
Basin_C,H03,2024-10-24 00:15:00,3095.801,100.204,0.141,11.341
Basin_B,H02,2024-07-23 11:00:00,981.463,135.875,0.096,14.328
Basin_A,H01,2024-05-17 13:15:00,1250.98,265.814,0.978,21.82
Basin_C,H03,2024-07-13 22:30:00,3096.87,89.402,0.288,13.492
Basin_B,H02,2024-04-29 10:45:00,981.359,221.706,0.459,19.688
Basin_B,H02,2024-10-06 18:45:00,978.495,118.021,0.042,12.176
Basin_C,H03,2024-10-17 00:45:00,3095.366,86.821,0.136,10.465
Basin_B,H02,2024-02-01 06:00:00,981.612,214.289,0.547,18.414
Basin_A,H01,2024-04-26 14:00:00,1252.555,288.056,0.553,21.778
Basin_C,H03,2024-05-18 16:30:00,3098.88,131.954,1.498,17.733
Basin_C,H03,2024-10-13 22:15:00,3095.297,84.353,0.501,9.034
Basin_B,H02,2024-05-02 14:45:00,981.439,225.341,1.219,18.591
Basin_B,H02,2024-06-20 22:45:00,979.682,163.989,0.064,16.989
Basin_A,H01,2024-09-02 23:45:00,1249.462,148.598,0.019,14.899
Basin_B,H02,2024-01-17 08:45:00,980.82,204.428,0.347,16.737
Basin_B,H02,2024-12-14 00:15:00,981.139,169.778,0.71,14.655
Basin_C,H03,2024-02-16 19:00:00,3101.012,169.271,0.641,16.926
Basin_C,H03,2024-04-18 04:15:00,3100.923,141.3,0.475,16.479
Basin_A,H01,2024-02-17 08:15:00,1250.841,280.015,0.688,20.752
Basin_A,H01,2024-02-23 17:15:00,1251.448,299.097,0.582,21.458
Basin_A,H01,2024-04-25 14:30:00,1252.636,293.659,0.693,20.978
Basin_B,H02,2024-11-22 02:45:00,980.814,148.729,0.086,14.203
Basin_C,H03,2024-05-26 14:30:00,3097.339,122.048,0.312,16.703
Basin_B,H02,2024-10-28 14:00:00,979.985,127.614,0.066,12.225
Basin_C,H03,2024-05-14 11:00:00,3098.568,131.281,0.16,16.443
Basin_A,H01,2024-08-07 10:30:00,1250.072,185.05,0.056,14.987
Basin_B,H02,2024-09-04 06:00:00,980.944,114.637,0.0,11.271
Basin_C,H03,2024-06-09 00:00:00,3097.212,100.21,0.075,14.929
Basin_B,H02,2024-03-31 11:45:00,982.344,241.931,0.418,19.607
Basin_C,H03,2024-11-17 09:15:00,3094.998,112.113,0.497,11.537
Basin_A,H01,2024-06-24 15:15:00,1249.554,234.623,0.686,17.888
Basin_C,H03,2024-09-12 16:15:00,3094.817,74.994,0.922,9.389
Basin_A,H01,2024-01-10 04:00:00,1250.547,248.315,1.034,19.369
Basin_C,H03,2024-02-03 15:45:00,3100.779,159.896,0.651,16.544
Basin_A,H01,2024-08-06 10:30:00,1249.503,159.243,0.421,17.187
Basin_B,H02,2024-09-21 12:15:00,979.738,113.0,0.0,12.136
Basin_B,H02,2024-02-27 22:15:00,981.654,239.393,0.409,19.208
Basin_C,H03,2024-03-21 23:15:00,3101.761,160.282,0.487,18.05
Basin_C,H03,2024-05-01 07:30:00,3100.117,140.475,0.144,17.521
Basin_B,H02,2024-04-06 11:00:00,982.497,229.758,0.351,19.805
Basin_C,H03,2024-07-13 18:15:00,3096.779,84.952,0.126,13.639
Basin_C,H03,2024-05-22 12:45:00,3098.2,127.089,0.065,16.349
Basin_B,H02,2024-02-22 15:15:00,981.116,225.886,0.563,19.599
Basin_C,H03,2024-05-04 09:15:00,3099.839,146.051,0.139,18.228
Basin_C,H03,2024-02-27 00:45:00,3101.397,158.82,0.373,18.431
Basin_B,H02,2024-01-25 04:15:00,981.062,218.024,0.422,17.442
Basin_C,H03,2024-11-25 06:45:00,3095.237,119.189,0.359,12.18
Basin_B,H02,2024-08-12 15:30:00,981.415,122.065,0.077,11.996
Basin_A,H01,2024-05-24 03:45:00,1251.014,269.627,0.335,20.893
Basin_B,H02,2024-05-24 02:30:00,979.953,199.287,0.225,19.125
Basin_A,H01,2024-02-02 03:15:00,1250.174,263.186,0.281,19.959
Basin_B,H02,2024-03-02 21:45:00,981.037,230.31,0.507,21.238
Basin_C,H03,2024-06-23 22:45:00,3096.833,90.008,0.0,14.473
Basin_A,H01,2024-07-30 00:30:00,1250.267,191.808,0.466,16.189
Basin_A,H01,2024-09-18 10:30:00,1249.799,139.532,0.0,14.941
Basin_B,H02,2024-07-27 16:30:00,981.291,134.034,0.0,14.55
Basin_A,H01,2024-07-22 20:30:00,1249.4,193.06,0.023,15.766
Basin_C,H03,2024-06-03 15:15:00,3096.857,122.003,0.033,16.489
Basin_A,H01,2024-07-11 19:15:00,1248.861,204.392,0.381,17.427
Basin_C,H03,2024-01-01 19:45:00,3100.474,142.605,0.473,14.017
Basin_A,H01,2024-04-07 18:15:00,1252.977,298.721,0.724,22.615
Basin_A,H01,2024-06-26 14:15:00,1249.303,229.064,0.215,18.591
Basin_B,H02,2024-07-03 16:45:00,980.402,156.407,0.386,14.319
Basin_C,H03,2024-04-16 00:45:00,3101.021,148.374,0.226,17.095
Basin_A,H01,2024-05-22 23:30:00,1251.066,272.189,0.593,20.624
Basin_B,H02,2024-10-27 22:30:00,979.943,136.351,0.0,11.916
Basin_A,H01,2024-08-03 07:30:00,1250.66,190.083,0.0,16.328
Basin_C,H03,2024-01-07 03:00:00,3100.507,135.813,0.406,14.634
Basin_C,H03,2024-07-30 03:15:00,3095.842,97.31,0.01,11.205
Basin_C,H03,2024-12-29 03:00:00,3095.543,142.808,0.704,14.111
Basin_B,H02,2024-09-03 17:15:00,981.166,114.418,0.0,13.188
Basin_C,H03,2024-03-08 20:45:00,3100.958,160.121,0.445,18.043
Basin_B,H02,2024-11-11 15:30:00,981.357,135.015,0.04,13.192
Basin_A,H01,2024-10-01 23:15:00,1249.72,147.515,0.545,13.588
Basin_B,H02,2024-12-13 19:30:00,981.284,176.999,0.449,14.287
Basin_B,H02,2024-01-03 10:30:00,980.391,207.773,0.301,15.65
Basin_B,H02,2024-10-12 03:45:00,978.589,113.804,0.306,11.849
Basin_B,H02,2024-07-02 13:30:00,980.222,156.11,0.123,16.417
Basin_A,H01,2024-03-26 05:00:00,1252.465,277.208,0.495,23.244
Basin_A,H01,2024-07-22 18:15:00,1249.372,191.145,0.101,17.179
Basin_B,H02,2024-11-26 19:45:00,980.741,147.618,0.219,13.695
Basin_B,H02,2024-11-14 11:30:00,980.78,135.44,0.095,14.025
Basin_C,H03,2024-01-23 16:15:00,3101.139,158.364,0.403,15.751
Basin_B,H02,2024-01-16 06:00:00,980.661,209.066,0.481,17.776
Basin_C,H03,2024-10-28 12:45:00,3095.733,93.956,0.148,10.087
Basin_A,H01,2024-11-09 12:30:00,1249.909,159.031,0.576,14.359
Basin_B,H02,2024-06-21 23:15:00,980.096,180.29,0.245,16.304
Basin_C,H03,2024-09-04 06:15:00,3094.517,80.393,0.039,10.495
Basin_A,H01,2024-06-13 18:30:00,1249.394,248.373,0.259,20.683
Basin_A,H01,2024-01-16 10:00:00,1249.798,245.219,0.554,18.532
Basin_A,H01,2024-12-19 12:30:00,1249.439,197.207,0.087,17.951
Basin_C,H03,2024-12-05 22:45:00,3095.428,120.014,0.282,12.116
Basin_A,H01,2024-07-29 00:00:00,1250.191,186.473,0.12,15.838
Basin_C,H03,2024-12-01 00:30:00,3095.706,114.872,0.307,11.571
Basin_B,H02,2024-01-16 18:30:00,980.457,195.546,0.593,17.275
Basin_B,H02,2024-05-06 05:15:00,980.756,208.961,0.335,19.457
Basin_C,H03,2024-07-07 13:15:00,3097.332,97.398,0.0,13.933
Basin_A,H01,2024-10-27 15:45:00,1249.455,142.813,0.488,14.843
Basin_A,H01,2024-02-27 17:00:00,1251.906,294.749,0.428,22.055
Basin_B,H02,2024-10-28 16:30:00,980.137,135.423,0.476,11.5
Basin_B,H02,2024-07-25 16:15:00,981.561,134.362,0.0,14.854
Basin_B,H02,2024-11-26 13:15:00,980.63,148.13,0.147,13.307
Basin_B,H02,2024-08-22 11:30:00,980.932,126.286,0.23,13.631
Basin_C,H03,2024-09-02 18:15:00,3094.786,81.506,0.034,11.221
Basin_B,H02,2024-04-21 23:15:00,981.593,230.903,0.669,20.113
Basin_B,H02,2024-07-09 04:00:00,981.241,162.361,0.0,15.319
Basin_C,H03,2024-09-30 05:15:00,3095.456,91.74,0.528,10.506
Basin_C,H03,2024-10-20 13:15:00,3095.633,97.814,0.064,10.376
Basin_C,H03,2024-09-04 14:00:00,3094.375,76.94,0.097,10.515
Basin_A,H01,2024-11-02 18:45:00,1250.049,152.23,0.0,15.042
Basin_A,H01,2024-09-03 03:15:00,1249.663,154.72,0.126,14.279
Basin_A,H01,2024-10-09 18:00:00,1249.862,146.742,0.0,14.735
Basin_C,H03,2024-02-27 12:45:00,3101.061,155.98,0.436,16.739
Basin_C,H03,2024-06-26 23:15:00,3097.258,97.174,0.0,14.298
Basin_A,H01,2024-01-25 23:30:00,1250.225,253.285,0.342,19.749
Basin_B,H02,2024-12-05 13:00:00,980.765,161.102,0.38,13.125
Basin_C,H03,2024-03-29 18:15:00,3101.492,156.04,0.444,18.643
Basin_A,H01,2024-10-21 12:45:00,1249.936,159.107,0.0,13.576
Basin_C,H03,2024-04-07 00:30:00,3101.552,155.458,0.304,17.687
Basin_A,H01,2024-12-12 20:15:00,1249.286,200.406,0.256,16.956
Basin_B,H02,2024-08-06 13:30:00,981.167,112.98,0.0,13.105
Basin_C,H03,2024-08-04 13:15:00,3095.447,86.172,0.118,11.662
Basin_B,H02,2024-01-15 22:30:00,980.551,208.727,0.802,17.673
Basin_A,H01,2024-10-18 09:00:00,1250.001,144.657,0.029,13.935
Basin_B,H02,2024-07-01 05:15:00,980.147,163.839,0.073,16.377
Basin_C,H03,2024-09-21 02:15:00,3095.989,87.328,0.037,10.326
Basin_C,H03,2024-08-21 06:00:00,3094.991,81.463,0.0,10.163
Basin_A,H01,2024-06-08 19:00:00,1250.447,256.537,0.369,19.655
Basin_C,H03,2024-08-10 02:45:00,3095.125,79.308,0.0,11.217
Basin_A,H01,2024-11-23 08:45:00,1249.335,177.804,0.0,15.242
Basin_C,H03,2024-03-03 06:15:00,3101.224,163.105,0.944,18.008
Basin_B,H02,2024-05-09 18:15:00,980.723,210.614,0.321,18.88
Basin_C,H03,2024-07-08 17:00:00,3097.157,101.464,0.089,13.297
Basin_C,H03,2024-02-27 00:00:00,3101.495,163.227,0.576,17.197
Basin_C,H03,2024-11-17 23:15:00,3094.591,103.888,0.229,11.326
Basin_C,H03,2024-10-25 04:15:00,3095.927,98.545,0.126,10.886
Basin_C,H03,2024-05-04 21:15:00,3099.801,148.394,0.131,17.238
Basin_A,H01,2024-02-19 11:30:00,1250.981,284.895,0.562,20.677
Basin_B,H02,2024-10-13 00:45:00,979.073,121.526,0.069,13.304
Basin_B,H02,2024-03-26 09:00:00,982.632,245.298,0.452,20.602
Basin_C,H03,2024-10-29 04:15:00,3095.535,92.227,0.16,10.427
Basin_C,H03,2024-05-05 00:30:00,3099.678,137.481,0.692,16.982
Basin_A,H01,2024-08-04 02:45:00,1249.948,171.749,0.0,16.079
Basin_C,H03,2024-10-24 16:00:00,3095.751,90.822,0.232,9.704
Basin_C,H03,2024-05-29 04:30:00,3096.945,113.498,0.017,16.363
Basin_A,H01,2024-02-25 09:15:00,1251.323,281.815,0.441,21.555
Basin_A,H01,2024-01-29 20:45:00,1250.53,252.291,0.311,19.699
Basin_A,H01,2024-08-11 07:00:00,1249.839,167.422,0.475,15.161
Basin_C,H03,2024-07-14 05:45:00,3096.802,95.371,0.0,13.197
Basin_B,H02,2024-02-06 04:45:00,981.525,231.598,0.732,18.701
Basin_C,H03,2024-09-01 05:00:00,3094.633,80.623,0.0,11.2
Basin_C,H03,2024-09-21 21:45:00,3096.189,87.78,0.094,9.217
Basin_A,H01,2024-09-11 08:30:00,1249.302,143.862,0.092,14.103
Basin_B,H02,2024-01-25 17:00:00,980.969,211.762,0.785,18.246
Basin_A,H01,2024-07-13 15:00:00,1248.822,204.338,0.44,17.529
Basin_A,H01,2024-02-25 02:00:00,1251.317,279.507,0.497,21.103
Basin_B,H02,2024-05-22 12:30:00,980.243,199.878,0.27,17.594
Basin_A,H01,2024-06-25 15:15:00,1249.187,230.856,0.153,18.557
Basin_C,H03,2024-05-24 14:30:00,3097.306,116.939,0.094,16.223
Basin_A,H01,2024-05-03 03:00:00,1251.928,282.046,0.848,20.354
Basin_A,H01,2024-08-19 23:00:00,1249.472,149.987,0.078,14.344
Basin_B,H02,2024-06-23 09:30:00,979.743,171.297,0.074,15.917
Basin_B,H02,2024-07-16 15:45:00,982.165,148.605,0.0,15.344
Basin_B,H02,2024-03-30 02:00:00,982.576,237.808,1.132,19.006
Basin_C,H03,2024-03-22 13:30:00,3101.743,164.156,0.354,18.373
Basin_C,H03,2024-03-02 04:00:00,3101.203,158.341,0.47,17.444
